,agent1,agent2,S,A,B,P
61,0.9363483166699608,0.9363483166699605,29.645452217566937,0.0,0.0,47.42753444827906
62,0.9630931225405981,0.9630931225405979,27.40595094715316,0.0,0.0,48.94363666796481
63,0.9897220481963964,0.9897220481963962,25.17610743805408,0.0,0.0,50.45317228582098
64,1.0160979717174154,1.0160979717174152,22.967348516823723,0.0,0.0,51.94837105972326
65,1.0420668479605362,1.042066847960536,20.79251127861433,0.0,0.0,53.42050376490052
66,1.0674581287681009,1.0674581287681006,18.665808069789737,0.0,0.0,54.85990600575781
67,1.0920863759203683,1.092086375920368,16.602692075220734,0.0,0.0,56.25606961651541
68,1.1157545315684696,1.1157545315684694,14.619584782205438,0.0,0.0,57.597827985743045
69,1.1382593354712378,1.1382593354712376,12.733424544066798,0.0,0.0,58.87366303311356
70,1.159399292145555,1.1593992921455547,10.961002650957031,0.0,0.0,60.07215668125589
71,1.178985316819478,1.1789853168194777,9.31807616709713,0.0,0.0,61.182594126432235
72,1.1968536598178054,1.1968536598178052,7.818290898646291,0.0,0.0,62.1956962203868
73,1.2128799269570862,1.212879926957086,6.472013027451208,0.0,0.0,63.10441395939631
74,1.2269921309407388,1.2269921309407386,5.2852414947861,0.0,0.0,63.90466806332678
75,1.2391800749472057,1.2391800749472055,4.2588260356731995,0.0,0.0,64.59588071229558
76,1.2494984476424422,1.249498447642442,3.388209261175358,0.0,0.0,65.18115093071246
77,1.2580621059725414,1.2580621059725412,2.6638197590106203,0.0,0.0,65.66698727886165
78,1.2650339573993665,1.2650339573993663,2.072081907249528,0.0,0.0,66.0626211795877
79,1.2706078764348918,1.2706078764348916,1.5968394964533699,0.0,0.0,66.37903885524143
80,1.274990268449942,1.2749902684499417,1.2208920789459188,0.0,0.0,66.62793661017521
81,1.2783837347367721,1.278383734736772,0.9273562135984144,0.0,0.0,66.82079518428912
