,EX_A_sp1,EX_B_sp1,EX_A_sp2,EX_B_sp2
931,-1.0064229,-0.33874834,-0.5865775,-0.82673496
932,-0.9837466,-0.3265047,-0.58307743,-0.8434234
933,-0.9710014,-0.35534948,-0.5938871,-0.84112406
934,-0.98588043,-0.35188276,-0.58750474,-0.8368915
935,-0.96940684,-0.335641,-0.5793782,-0.8452403
936,-0.9724512,-0.34704015,-0.5929187,-0.8356943
937,-0.979087,-0.36498538,-0.58088446,-0.8314786
938,-0.98065776,-0.36296517,-0.57877934,-0.82953084
939,-0.9722706,-0.35909748,-0.5742566,-0.8442482
940,-0.97023344,-0.35655487,-0.5914114,-0.85051703
941,-0.98937994,-0.33061162,-0.5765593,-0.83959204
942,-0.98811024,-0.35563803,-0.5867521,-0.84243
943,-0.9873389,-0.34726152,-0.5891226,-0.8509206
944,-0.9845159,-0.34883446,-0.6139529,-0.8555037
945,-0.97526735,-0.3372302,-0.5888394,-0.83435893
946,-0.9631215,-0.35891983,-0.5651892,-0.82872725
947,-1.0001665,-0.33958983,-0.5720801,-0.8518443
948,-0.9751601,-0.35832605,-0.5847461,-0.85680413
949,-0.97617704,-0.352475,-0.58379656,-0.8495853
950,-0.9742974,-0.3319167,-0.57005894,-0.83089495
951,-0.9687444,-0.3594651,-0.57640946,-0.8499263
952,-0.9757788,-0.33972597,-0.5726629,-0.8372504
953,-0.9900452,-0.36617756,-0.58583003,-0.84088826
954,-0.9612385,-0.34702745,-0.5844635,-0.8466765
955,-0.9902199,-0.35511616,-0.57390463,-0.85020524
956,-0.9676986,-0.349946,-0.56981796,-0.86052066
957,-0.98248154,-0.35257772,-0.59914154,-0.84529126
958,-0.98053217,-0.33602673,-0.57816285,-0.8413347
959,-0.9929663,-0.35286584,-0.58040977,-0.844582
960,-0.9645247,-0.3564816,-0.59931374,-0.8444429
961,-0.9912685,-0.3455967,-0.5691281,-0.8414324
962,-0.97410774,-0.36309502,-0.5816022,-0.83827275
963,-0.9650074,-0.35143518,-0.57656366,-0.858262
964,-0.9985495,-0.37166414,-0.5895523,-0.8402244
965,-0.9908249,-0.3620889,-0.58899885,-0.82405865
966,-0.99353266,-0.35253465,-0.59656554,-0.84378076
967,-0.9834474,-0.35915056,-0.5797436,-0.84751856
968,-0.97913724,-0.3568677,-0.57125604,-0.84558105
969,-0.98560405,-0.34439233,-0.59489894,-0.836682
970,-0.9774826,-0.3623733,-0.5882767,-0.8482472
971,-0.9793199,-0.34914002,-0.5696992,-0.83415794
972,-0.98087597,-0.34677812,-0.57218623,-0.83965313
973,-0.9687025,-0.35163957,-0.59586525,-0.8430909
974,-0.9910874,-0.3467123,-0.5831346,-0.8256047
975,-0.9733947,-0.3469233,-0.57977176,-0.8406058
976,-0.9828781,-0.35004878,-0.5974036,-0.83871317
977,-0.9620108,-0.34237766,-0.58099234,-0.8513891
978,-0.99229455,-0.3627161,-0.58844227,-0.83345777
979,-0.9561541,-0.34288383,-0.5864871,-0.8485685
980,-0.981163,-0.33101228,-0.5861923,-0.85482156
981,-0.9714712,-0.34166187,-0.6016643,-0.8553723
982,-0.9766601,-0.35100114,-0.5662825,-0.83558345
983,-0.98250973,-0.33791554,-0.6002498,-0.83029604
984,-0.9826501,-0.36497855,-0.5832502,-0.84727496
985,-0.97794926,-0.36529374,-0.5856092,-0.8474409
986,-0.9646114,-0.35686424,-0.5786011,-0.8336528
987,-0.9865473,-0.33723804,-0.57040924,-0.83338076
988,-0.9664729,-0.3391847,-0.59339076,-0.8431698
989,-0.9933844,-0.3491597,-0.5971683,-0.8490128
990,-0.96467626,-0.3449204,-0.5688105,-0.8398936
991,-0.97730064,-0.35514116,-0.5804405,-0.8454836
992,-0.98647094,-0.36483753,-0.5682736,-0.8448243
993,-0.97411984,-0.3357143,-0.6061737,-0.8324771
994,-0.972325,-0.34746224,-0.593695,-0.8335852
995,-0.9772141,-0.3482212,-0.5816915,-0.85247684
996,-0.9726983,-0.33332217,-0.57795626,-0.85064715
997,-0.98026043,-0.34401092,-0.5770395,-0.83789927
998,-0.9616073,-0.34518996,-0.5791962,-0.8177685
999,-0.9565179,-0.32858226,-0.596732,-0.84769785
