,agent1,agent2
651,-6513.0195,-6600.502
652,-6540.708,-6572.5127
653,-6520.7896,-6595.3047
654,-6549.8955,-6598.7695
655,-6486.0586,-6589.5913
656,-6512.3916,-6565.4253
657,-6527.4053,-6601.9497
658,-6543.251,-6591.4756
659,-6506.836,-6577.5317
660,-6512.262,-6611.331
661,-6467.8423,-6614.315
662,-6542.9873,-6606.5327
663,-6514.759,-6575.408
664,-6506.5234,-6583.0225
665,-6516.449,-6588.6006
666,-6529.371,-6625.342
667,-6511.466,-6600.6074
668,-6510.3623,-6595.323
669,-6517.166,-6588.439
670,-6499.8345,-6598.375
671,-6556.66,-6600.886
672,-6502.7734,-6615.886
673,-6525.38,-6613.4937
674,-6511.5596,-6581.382
675,-6531.9688,-6623.4272
676,-6491.0044,-6633.868
677,-6523.4307,-6581.62
678,-6519.753,-6619.8047
679,-6546.681,-6597.367
680,-6483.475,-6605.0786
681,-6527.183,-6611.9014
682,-6503.1865,-6583.807
683,-6565.217,-6611.39
684,-6534.564,-6601.8887
685,-6545.994,-6616.807
686,-6563.177,-6606.259
687,-6518.2856,-6627.8457
688,-6529.171,-6627.3174
689,-6528.207,-6622.834
690,-6518.505,-6588.2305
691,-6502.1953,-6608.202
692,-6504.9814,-6593.1274
693,-6528.8296,-6616.0225
694,-6551.935,-6620.845
695,-6555.5986,-6640.3105
696,-6543.4927,-6650.8794
697,-6507.4307,-6659.662
698,-6520.047,-6617.4966
699,-6541.652,-6660.5723
700,-6533.6157,-6614.9907
701,-6521.953,-6628.6855
702,-6539.623,-6628.368
703,-6562.6436,-6645.509
704,-6508.4307,-6619.2974
705,-6519.671,-6635.7764
706,-6558.364,-6610.3184
707,-6521.624,-6640.2974
708,-6557.29,-6643.3335
709,-6527.469,-6644.0527
710,-6575.0293,-6646.492
711,-6529.7646,-6654.343
712,-6545.12,-6632.975
713,-6566.748,-6673.048
714,-6557.454,-6650.7686
715,-6535.0195,-6614.1865
716,-6553.626,-6619.9893
717,-6573.838,-6620.119
718,-6523.43,-6643.717
719,-6545.532,-6637.745
720,-6541.4473,-6631.135
721,-6577.2026,-6601.254
722,-6571.9204,-6662.2993
723,-6543.588,-6645.6016
724,-6548.5435,-6622.3696
725,-6568.809,-6627.927
726,-6535.1685,-6625.9893
727,-6536.996,-6666.641
728,-6593.7515,-6636.6167
729,-6525.092,-6648.5986
730,-6519.714,-6626.9766
731,-6534.828,-6633.5674
732,-6521.355,-6622.1436
733,-6506.792,-6606.0396
734,-6510.6396,-6609.1064
735,-6520.252,-6641.6953
