,agent1,agent2
446,-7840.8955,-10300.379
447,-7869.314,-10322.579
448,-7864.1343,-10297.217
449,-7859.3223,-10261.972
450,-7811.923,-10273.029
451,-7821.623,-10279.918
452,-7851.2803,-10303.545
453,-7810.2637,-10295.902
454,-7843.079,-10277.816
455,-7849.3613,-10281.906
456,-7807.8457,-10257.635
457,-7838.2603,-10255.69
458,-7839.1035,-10274.363
459,-7823.955,-10274.59
460,-7866.3364,-10201.424
461,-7841.844,-10247.324
462,-7847.3374,-10260.962
463,-7833.3125,-10235.82
464,-7845.9165,-10272.051
465,-7860.8496,-10207.168
466,-7831.1406,-10211.123
467,-7830.08,-10225.024
468,-7833.576,-10177.755
469,-7854.3975,-10227.645
470,-7811.788,-10202.422
471,-7857.457,-10198.625
472,-7867.5493,-10177.723
473,-7845.903,-10191.533
474,-7802.74,-10151.647
475,-7860.4014,-10192.528
476,-7846.803,-10206.053
477,-7852.96,-10140.99
478,-7857.6934,-10194.838
479,-7816.213,-10167.033
480,-7841.2627,-10214.223
481,-7806.9673,-10187.195
482,-7832.0205,-10166.344
483,-7850.3647,-10160.52
484,-7827.0713,-10125.717
485,-7843.208,-10180.146
486,-7801.4062,-10146.905
487,-7821.108,-10155.539
488,-7854.434,-10153.436
489,-7820.6357,-10153.234
490,-7848.4727,-10093.141
491,-7814.9297,-10154.106
492,-7825.4854,-10120.029
493,-7798.251,-10140.662
494,-7818.363,-10138.94
495,-7832.9043,-10104.087
496,-7811.4326,-10116.641
497,-7840.1533,-10072.338
498,-7833.564,-10132.549
499,-7833.956,-10088.443
500,-7817.9434,-10106.746
501,-7801.417,-10131.781
502,-7832.0566,-10077.451
503,-7835.725,-10089.713
504,-7811.6934,-10079.928
505,-7822.9717,-10098.44
506,-7810.1553,-10059.843
507,-7827.546,-10119.613
508,-7814.868,-10064.282
509,-7825.442,-10053.464
510,-7831.719,-10080.937
511,-7808.885,-10041.609
512,-7807.1787,-10064.283
513,-7805.153,-10075.832
514,-7813.111,-10014.048
515,-7801.968,-10046.445
516,-7850.534,-10045.514
517,-7799.041,-10028.303
518,-7857.907,-10023.883
519,-7800.699,-10043.947
520,-7808.4937,-10027.781
521,-7822.5537,-9999.104
522,-7799.717,-10002.277
523,-7794.9478,-10014.179
524,-7792.953,-9962.736
525,-7830.986,-10033.687
526,-7835.3564,-9996.65
527,-7813.442,-9984.916
528,-7793.0664,-9960.303
529,-7830.2827,-9992.053
530,-7796.145,-9988.699
531,-7799.3936,-9930.723
532,-7813.135,-9969.958
533,-7790.0933,-9919.293
534,-7755.747,-9942.422
535,-7795.3823,-9969.695
536,-7818.1133,-9973.397
537,-7806.6523,-10007.852
538,-7782.6875,-9951.773
539,-7792.6064,-9901.518
540,-7814.5957,-9926.496
541,-7817.0117,-9951.072
542,-7829.948,-9965.657
543,-7833.684,-9938.59
544,-7795.2246,-9934.488
545,-7779.4395,-9943.098
546,-7795.1523,-9951.749
547,-7811.8037,-9875.906
548,-7823.409,-9879.928
549,-7805.2754,-9890.852
550,-7809.092,-9907.745
551,-7805.1904,-9943.746
552,-7815.859,-9907.4
553,-7775.8335,-9870.739
554,-7796.034,-9920.68
555,-7824.051,-9879.547
556,-7815.4775,-9857.762
557,-7782.844,-9850.361
558,-7759.6694,-9892.449
559,-7796.67,-9876.52
560,-7773.661,-9839.402
561,-7827.204,-9852.896
562,-7815.6763,-9873.137
563,-7801.96,-9895.002
564,-7830.6445,-9852.017
565,-7834.617,-9876.382
566,-7779.9316,-9839.677
567,-7786.6904,-9829.545
568,-7788.9116,-9830.578
569,-7785.875,-9811.827
570,-7776.521,-9850.363
571,-7823.658,-9847.45
572,-7805.2686,-9801.1875
573,-7814.1646,-9784.727
574,-7777.824,-9816.165
575,-7790.3105,-9852.178
576,-7801.3506,-9842.721
577,-7796.468,-9792.67
578,-7783.4414,-9803.723
579,-7782.8677,-9758.977
580,-7791.166,-9777.982
581,-7792.6646,-9782.417
582,-7764.811,-9797.486
583,-7801.1885,-9770.936
584,-7797.615,-9746.794
585,-7798.3525,-9780.089
586,-7783.927,-9793.33
587,-7803.891,-9773.153
588,-7818.88,-9784.586
589,-7787.305,-9773.205
590,-7805.2397,-9776.842
591,-7793.017,-9763.049
592,-7766.745,-9722.257
593,-7762.092,-9750.04
594,-7770.3486,-9738.947
595,-7789.377,-9752.196
596,-7812.4863,-9735.658
597,-7765.3096,-9761.896
