,agent1,agent2
300,-10910.249,-11227.295
301,-10915.925,-11247.894
302,-10919.652,-11159.82
303,-10937.635,-11213.691
304,-10880.385,-11215.028
305,-10889.354,-11212.078
306,-10923.936,-11174.962
307,-10905.069,-11221.82
308,-10885.842,-11154.465
309,-10887.472,-11164.898
310,-10885.037,-11161.799
311,-10924.893,-11201.701
312,-10807.929,-11138.47
313,-10818.989,-11192.951
314,-10859.575,-11153.8955
315,-10886.344,-11200.67
316,-10825.24,-11132.372
317,-10871.966,-11147.644
318,-10851.347,-11125.831
319,-10831.037,-11131.404
320,-10861.039,-11129.992
321,-10781.492,-11125.771
322,-10840.969,-11090.59
323,-10843.195,-11115.38
324,-10820.533,-11116.062
325,-10855.973,-11102.676
326,-10857.029,-11146.197
327,-10812.791,-11121.972
328,-10803.773,-11090.969
329,-10821.315,-11128.715
330,-10809.409,-11112.211
331,-10783.017,-11092.359
332,-10806.691,-11059.176
333,-10786.62,-11070.243
334,-10804.234,-11046.686
335,-10791.887,-11082.583
336,-10765.251,-11067.295
337,-10783.344,-11066.377
338,-10788.0,-11062.07
339,-10753.059,-11074.448
340,-10777.76,-11031.293
341,-10772.506,-11046.068
342,-10750.212,-11061.912
343,-10744.539,-11034.719
344,-10753.67,-11038.298
345,-10759.059,-11040.82
346,-10726.023,-11011.6875
347,-10754.418,-11027.847
348,-10712.9375,-11006.154
349,-10739.287,-10959.969
350,-10748.704,-10998.764
351,-10749.568,-11030.516
352,-10734.492,-10933.454
353,-10709.64,-10977.564
354,-10706.49,-10996.871
355,-10719.563,-10961.592
356,-10691.16,-10974.897
357,-10734.834,-10948.088
358,-10656.732,-10946.564
359,-10723.483,-11006.619
360,-10688.211,-10935.204
361,-10699.64,-10938.691
362,-10664.633,-10932.217
363,-10686.471,-10935.197
364,-10694.635,-10948.334
365,-10679.43,-10956.244
366,-10664.828,-10940.128
367,-10673.079,-10930.141
368,-10643.298,-10914.627
369,-10639.824,-10882.759
370,-10614.104,-10870.495
371,-10654.619,-10891.232
372,-10627.272,-10859.874
373,-10636.67,-10887.396
374,-10643.741,-10885.391
375,-10630.0625,-10879.986
376,-10634.705,-10890.076
377,-10615.762,-10871.352
378,-10602.793,-10877.527
379,-10632.367,-10869.052
380,-10626.228,-10833.413
381,-10641.773,-10840.556
382,-10635.949,-10860.566
383,-10614.849,-10851.195
384,-10572.502,-10846.088
385,-10599.906,-10840.549
386,-10620.894,-10817.986
387,-10599.906,-10857.654
388,-10570.983,-10819.839
389,-10556.829,-10823.4795
390,-10565.422,-10821.986
391,-10592.066,-10786.331
392,-10548.717,-10781.623
393,-10544.982,-10800.842
394,-10543.668,-10823.434
395,-10599.588,-10769.129
396,-10550.682,-10795.996
397,-10582.922,-10801.092
398,-10576.91,-10796.653
399,-10580.645,-10813.165
400,-10556.788,-10801.22
401,-10527.631,-10735.734
