,agent1,agent2
340,-7101.8164,-7110.9004
341,-7074.107,-7087.5234
342,-7096.629,-7102.4233
343,-7066.951,-7125.9346
344,-7071.473,-7105.418
345,-7060.451,-7116.66
346,-7086.633,-7114.4717
347,-7100.573,-7128.1177
348,-7086.802,-7106.92
349,-7056.493,-7115.25
350,-7051.2344,-7122.4473
351,-7088.1406,-7137.3247
352,-7078.591,-7122.029
353,-7090.8193,-7154.8867
354,-7096.0967,-7082.872
355,-7062.9336,-7115.114
356,-7094.2188,-7154.522
357,-7110.8525,-7132.412
358,-7111.051,-7114.838
359,-7033.768,-7100.1445
360,-7093.64,-7128.378
361,-7081.299,-7086.6484
362,-7072.205,-7123.1255
363,-7093.543,-7119.8994
364,-7086.4717,-7124.9775
365,-7085.412,-7125.546
366,-7119.1895,-7147.0435
367,-7049.584,-7121.086
368,-7097.3906,-7110.211
369,-7073.7427,-7131.202
370,-7097.256,-7112.225
371,-7075.49,-7088.412
372,-7101.231,-7118.1187
373,-7083.9844,-7147.8916
374,-7095.5854,-7136.412
375,-7068.6104,-7115.717
376,-7086.0557,-7155.842
377,-7071.1655,-7132.382
378,-7093.9434,-7080.5474
379,-7069.1455,-7119.333
380,-7059.1655,-7140.1787
381,-7077.71,-7138.4277
382,-7070.3257,-7104.7705
383,-7104.5664,-7130.377
384,-7079.5425,-7105.5664
385,-7061.4165,-7144.371
386,-7062.336,-7105.9165
387,-7070.066,-7105.38
388,-7071.923,-7111.2163
389,-7088.5005,-7141.3438
390,-7103.9907,-7127.074
391,-7086.5625,-7104.646
392,-7079.442,-7127.894
393,-7095.4272,-7151.9526
394,-7065.636,-7122.6216
395,-7172.2363,-7125.256
396,-7105.465,-7126.7373
397,-7100.5107,-7113.673
398,-7116.5293,-7125.8037
399,-7098.2197,-7136.2334
400,-7111.2925,-7148.1934
401,-7101.37,-7133.481
402,-7061.703,-7130.9575
403,-7084.522,-7137.35
404,-7088.876,-7115.2803
405,-7108.7515,-7095.667
406,-7090.308,-7130.6797
407,-7119.187,-7147.762
408,-7082.6704,-7130.87
409,-7092.1094,-7115.7876
410,-7085.8896,-7166.6313
411,-7089.5176,-7100.869
412,-7079.706,-7141.487
413,-7110.6143,-7132.7393
414,-7105.5312,-7131.006
415,-7115.1143,-7144.3936
416,-7102.6465,-7097.319
417,-7084.649,-7138.508
418,-7061.539,-7129.743
419,-7087.1465,-7122.042
420,-7131.0376,-7137.623
421,-7119.745,-7103.6514
422,-7041.176,-7150.917
423,-7063.045,-7112.1855
424,-7106.012,-7151.5264
425,-7061.936,-7125.7188
426,-7086.4585,-7150.184
427,-7104.8325,-7128.8467
428,-7125.2803,-7099.813
429,-7105.8945,-7163.164
430,-7116.4897,-7113.702
431,-7088.173,-7093.4033
432,-7107.2773,-7132.4463
433,-7110.5264,-7127.625
434,-7048.2603,-7123.192
435,-7099.879,-7119.845
436,-7065.3813,-7152.4736
437,-7072.843,-7095.509
438,-7085.079,-7152.0117
439,-7090.1074,-7142.92
440,-7122.425,-7154.841
441,-7083.7114,-7143.916
442,-7082.9985,-7135.227
443,-7073.8984,-7143.0654
444,-7089.8193,-7102.3564
445,-7071.955,-7074.251
446,-7091.175,-7117.978
447,-7109.546,-7130.4976
448,-7079.323,-7128.3857
449,-7064.332,-7129.801
450,-7053.5557,-7118.5596
451,-7111.1855,-7130.966
452,-7083.457,-7125.009
453,-7088.837,-7103.0635
454,-7087.5176,-7154.346
455,-7072.0225,-7074.1094
456,-7111.6626,-7125.686
457,-7112.284,-7151.6943
458,-7118.0884,-7112.55
459,-7090.1855,-7182.95
460,-7080.6836,-7100.91
461,-7091.1953,-7110.626
462,-7094.5723,-7133.3223
463,-7138.2793,-7105.9766
464,-7070.4326,-7120.4683
465,-7124.253,-7127.2764
466,-7090.177,-7124.7217
467,-7101.6953,-7077.632
468,-7077.494,-7153.1455
469,-7105.247,-7103.093
470,-7116.9863,-7132.0195
471,-7099.859,-7116.8877
472,-7124.296,-7108.8486
473,-7125.9854,-7112.2925
474,-7100.3867,-7111.706
475,-7083.468,-7086.3843
476,-7086.6816,-7120.0215
477,-7084.072,-7113.652
478,-7090.4497,-7114.4863
479,-7086.1226,-7146.933
480,-7090.1104,-7146.1055
481,-7094.0815,-7105.254
482,-7097.827,-7121.4995
483,-7121.169,-7140.5938
484,-7111.2188,-7121.8203
485,-7097.4707,-7142.8647
486,-7092.9404,-7153.132
487,-7118.2085,-7097.708
488,-7065.7295,-7166.7173
489,-7082.7295,-7124.564
490,-7110.013,-7143.801
491,-7096.1367,-7162.2324
492,-7101.439,-7131.7686
493,-7102.1367,-7145.723
494,-7092.45,-7148.44
495,-7053.29,-7084.449
496,-7119.6606,-7118.8477
497,-7116.9434,-7135.258
498,-7126.6055,-7100.722
499,-7106.4507,-7120.12
500,-7105.961,-7138.018
501,-7104.302,-7110.8887
502,-7128.625,-7189.4434
503,-7089.8027,-7163.086
504,-7078.548,-7160.453
505,-7097.4404,-7121.043
506,-7106.305,-7149.1104
507,-7124.532,-7147.4604
508,-7112.6353,-7136.5293
509,-7086.461,-7168.126
510,-7078.4126,-7117.952
511,-7093.2803,-7139.1445
512,-7057.948,-7147.5967
513,-7096.916,-7151.429
514,-7114.692,-7162.337
515,-7080.6562,-7113.638
516,-7106.2656,-7132.5474
517,-7096.1157,-7145.588
518,-7056.743,-7120.384
519,-7103.344,-7162.1865
520,-7106.993,-7140.842
521,-7135.559,-7159.274
522,-7104.094,-7174.557
523,-7088.944,-7161.3604
524,-7136.3135,-7126.9736
525,-7090.127,-7120.032
526,-7078.7314,-7141.255
527,-7083.875,-7131.2393
528,-7084.172,-7139.525
529,-7099.548,-7156.168
530,-7070.6245,-7168.186
531,-7086.073,-7119.0967
532,-7089.923,-7154.1616
533,-7108.059,-7106.507
534,-7110.3823,-7088.662
535,-7069.165,-7135.0625
536,-7101.045,-7075.458
537,-7119.943,-7121.801
538,-7094.057,-7150.6797
539,-7127.086,-7116.079
540,-7140.498,-7152.589
541,-7079.212,-7142.431
542,-7087.622,-7114.032
543,-7119.0537,-7146.917
544,-7106.5786,-7138.779
545,-7129.6475,-7101.605
546,-7109.796,-7128.925
547,-7089.159,-7149.0435
548,-7113.3633,-7159.5044
549,-7107.169,-7158.9473
550,-7079.7886,-7139.468
551,-7138.41,-7125.6426
552,-7097.355,-7138.133
553,-7113.5645,-7130.1855
554,-7095.364,-7102.538
555,-7091.867,-7112.406
556,-7085.9053,-7130.1123
557,-7100.8633,-7138.7324
558,-7120.806,-7108.951
559,-7099.306,-7126.8433
560,-7100.1367,-7119.872
561,-7103.078,-7139.059
562,-7117.131,-7160.8
563,-7134.241,-7119.706
564,-7072.093,-7122.582
565,-7086.7905,-7123.545
566,-7098.5117,-7139.3457
567,-7128.4385,-7142.2188
568,-7074.733,-7140.2505
569,-7079.673,-7135.706
570,-7113.7905,-7159.2334
571,-7081.401,-7146.4165
572,-7114.324,-7151.8926
573,-7071.077,-7130.2495
574,-7087.9424,-7113.6533
575,-7100.882,-7129.1406
576,-7135.306,-7092.9146
577,-7121.8994,-7161.1504
578,-7085.9365,-7127.6714
579,-7106.62,-7100.005
580,-7126.103,-7132.4863
581,-7127.54,-7143.626
582,-7092.1377,-7136.164
583,-7136.431,-7175.5747
584,-7078.825,-7076.6846
585,-7125.337,-7158.825
586,-7102.582,-7102.289
587,-7131.7485,-7140.832
588,-7135.9976,-7136.0986
589,-7107.204,-7150.7925
590,-7127.582,-7152.3047
591,-7089.0547,-7165.5996
592,-7097.9453,-7171.6587
593,-7112.42,-7132.8877
594,-7098.467,-7140.753
595,-7135.7095,-7143.3633
596,-7130.4307,-7158.453
597,-7138.4043,-7120.7974
598,-7104.8916,-7144.003
599,-7111.925,-7101.546
600,-7075.4614,-7119.3413
601,-7107.6,-7144.547
602,-7122.672,-7094.245
603,-7126.155,-7140.675
604,-7129.707,-7074.9966
605,-7105.6885,-7107.492
606,-7092.2695,-7146.6035
607,-7073.9453,-7133.291
608,-7124.8555,-7175.0684
609,-7094.313,-7093.361
610,-7128.2256,-7174.978
611,-7110.052,-7142.657
612,-7091.5586,-7129.407
613,-7106.9976,-7163.5967
614,-7104.797,-7125.1606
615,-7125.958,-7127.8037
616,-7129.3633,-7129.789
617,-7102.822,-7108.926
618,-7080.7964,-7167.712
619,-7114.1084,-7142.8755
620,-7068.077,-7141.278
621,-7119.208,-7119.122
622,-7142.401,-7103.677
623,-7113.0527,-7127.301
624,-7120.7344,-7155.0347
625,-7105.3335,-7121.161
626,-7109.5825,-7169.712
627,-7102.7734,-7152.3496
628,-7104.1714,-7108.0635
629,-7114.422,-7138.658
630,-7125.3506,-7155.174
631,-7133.538,-7113.4727
632,-7084.3584,-7147.207
633,-7128.2695,-7128.72
634,-7097.7334,-7167.1035
635,-7102.454,-7106.043
636,-7091.0225,-7154.1904
637,-7107.3237,-7116.9897
638,-7113.8467,-7130.028
639,-7098.8013,-7156.4336
640,-7095.547,-7129.2217
641,-7129.3354,-7102.4814
642,-7128.194,-7121.536
643,-7115.4463,-7123.0146
644,-7136.99,-7150.4443
645,-7099.789,-7153.0767
646,-7109.7827,-7154.272
647,-7094.691,-7154.57
648,-7131.748,-7140.544
649,-7121.169,-7116.1274
650,-7090.9453,-7172.8755
651,-7108.9756,-7131.6836
652,-7098.8306,-7162.064
653,-7125.375,-7115.903
654,-7103.035,-7143.918
655,-7080.409,-7181.876
656,-7101.0293,-7189.0527
657,-7124.7925,-7145.2095
658,-7077.64,-7131.9824
659,-7129.285,-7143.7993
660,-7116.6406,-7159.117
661,-7066.6826,-7140.7314
